fecha,pala,horas_Operativo,horas_Demora,horas_Malogrado,horas_totales,disponibilidad_%,produccion_total,perdida_total,perdida_Demora,perdida_Malogrado
2025-01-19,SH004,21.9,2.1,0.0,24.0,91.25,129297.6,12398.4,12398.4,0.0
2025-01-19,SH005,20.13,3.87,0.0,24.0,83.89,118867.2,22828.8,22828.8,0.0
2025-01-19,SH006,22.53,0.55,0.92,24.0,93.89,133036.8,8659.2,3247.2,5412.0
2025-01-19,SH007,9.42,1.27,13.32,24.0,39.24,55596.0,86100.0,7478.4,78621.6
2025-01-19,SH008,22.15,1.85,0.0,24.0,92.29,130773.6,10922.4,10922.4,0.0
2025-01-19,SH009,22.47,1.53,0.0,24.0,93.61,132643.2,9052.8,9052.8,0.0
2025-01-19,SH010,20.72,0.82,2.47,24.0,86.32,122311.2,19384.8,4821.6,14563.2
2025-01-19,SH011,19.23,2.22,2.55,24.0,80.14,100013.31,24786.66,11526.67,13259.99
2025-01-19,SH012,18.55,3.98,1.47,24.0,77.29,96460.01,28340.01,20713.34,7626.67
2025-01-19,SH013,20.33,3.5,0.17,24.0,84.72,105733.34,19066.67,18200.0,866.67
2025-01-19,SH014,20.15,3.68,0.17,24.0,83.96,104779.99,20020.01,19153.34,866.67
2025-01-19,SH015,19.63,1.87,2.5,24.0,81.81,102093.34,22706.67,9706.67,13000.0
2025-01-20,SH001,19.37,1.5,3.13,24.0,80.69,114340.8,27355.2,8856.0,18499.2
2025-01-20,SH002,21.58,1.12,1.3,24.0,89.93,127428.0,14268.0,6592.8,7675.2
2025-01-20,SH003,22.6,0.83,0.57,24.0,94.17,133430.4,8265.6,4920.0,3345.6
2025-01-20,SH004,22.92,1.08,0.0,24.0,95.49,135300.0,6396.0,6396.0,0.0
2025-01-20,SH005,20.3,1.0,2.7,24.0,84.58,119851.2,21844.8,5904.0,15940.8
2025-01-20,SH006,16.77,4.28,2.95,24.0,69.86,98990.4,42705.6,25288.8,17416.8
2025-01-20,SH007,20.83,3.17,0.0,24.0,86.81,123000.0,18696.0,18696.0,0.0
2025-01-20,SH008,16.47,2.18,5.35,24.0,68.61,97219.2,44476.8,12890.4,31586.4
2025-01-20,SH009,20.13,1.35,2.52,24.0,83.89,118867.2,22828.8,7970.4,14858.4
2025-01-20,SH010,20.88,0.78,2.33,24.0,87.01,123295.2,18400.8,4624.8,13776.0
2025-01-20,SH011,19.97,3.48,0.55,24.0,83.19,103826.68,20973.34,18113.34,2860.0
2025-01-20,SH012,23.1,0.9,0.0,24.0,96.25,120120.0,4680.0,4680.0,0.0
2025-01-20,SH013,19.52,2.38,2.1,24.0,81.32,101486.67,23313.33,12393.33,10920.0
2025-01-20,SH014,19.6,3.88,0.52,24.0,81.67,101920.01,22880.01,20193.34,2686.67
2025-01-20,SH015,20.38,1.23,2.38,24.0,84.93,105993.33,18806.67,6413.34,12393.33
2025-01-21,SH001,20.22,2.02,1.77,24.0,84.24,119359.2,22336.8,11906.4,10430.4
2025-01-21,SH002,18.22,3.97,1.82,24.0,75.9,107551.2,34144.8,23419.2,10725.6
2025-01-21,SH003,15.25,5.57,3.18,24.0,63.54,90036.0,51660.0,32865.6,18794.4
2025-01-21,SH004,19.88,1.35,2.77,24.0,82.85,117391.2,24304.8,7970.4,16334.4
2025-01-21,SH005,21.22,1.75,1.03,24.0,88.4,125263.2,16432.8,10332.0,6100.8
2025-01-21,SH006,20.68,1.55,1.77,24.0,86.18,122114.4,19581.6,9151.2,10430.4
2025-01-21,SH007,19.97,1.33,2.7,24.0,83.19,117883.2,23812.8,7872.0,15940.8
2025-01-21,SH008,19.53,3.02,1.45,24.0,81.39,115324.8,26371.2,17810.4,8560.8
2025-01-21,SH009,22.88,1.12,0.0,24.0,95.35,135103.2,6592.8,6592.8,0.0
2025-01-21,SH010,17.05,1.85,5.1,24.0,71.04,100663.2,41032.8,10922.4,30110.4
2025-01-21,SH011,14.17,1.6,8.23,24.0,59.03,73666.67,51133.33,8319.99,42813.34
2025-01-21,SH012,18.5,2.17,3.33,24.0,77.08,96200.01,28599.99,11266.66,17333.33
2025-01-21,SH013,20.0,1.4,2.6,24.0,83.33,103999.99,20800.0,7280.0,13520.0
2025-01-21,SH014,21.08,2.92,0.0,24.0,87.85,109633.33,15166.66,15166.66,0.0
2025-01-21,SH015,20.63,2.53,0.83,24.0,85.97,107293.33,17506.68,13173.34,4333.34
2025-01-22,SH001,21.48,1.43,1.08,24.0,89.51,126837.6,14858.4,8462.4,6396.0
2025-01-22,SH002,20.78,1.53,1.68,24.0,86.6,122704.8,18991.2,9052.8,9938.4
2025-01-22,SH003,21.7,1.4,0.9,24.0,90.42,128116.8,13579.2,8265.6,5313.6
2025-01-22,SH004,20.33,2.02,1.65,24.0,84.72,120048.0,21648.0,11906.4,9741.6
2025-01-22,SH005,21.05,2.33,0.62,24.0,87.71,124279.2,17416.8,13776.0,3640.8
2025-01-22,SH006,21.25,2.33,0.42,24.0,88.54,125460.0,16236.0,13776.0,2460.0
2025-01-22,SH007,22.3,1.53,0.17,24.0,92.92,131659.2,10036.8,9052.8,984.0
2025-01-22,SH008,22.4,0.0,1.6,24.0,93.33,132249.6,9446.4,0.0,9446.4
2025-01-22,SH009,21.23,2.38,0.38,24.0,88.47,125361.6,16334.4,14071.2,2263.2
2025-01-22,SH010,22.62,1.22,0.17,24.0,94.24,133528.8,8167.2,7183.2,984.0
2025-01-22,SH011,20.0,2.22,1.78,24.0,83.33,104000.02,20800.01,11526.67,9273.34
2025-01-22,SH012,19.88,3.1,1.02,24.0,82.85,103393.35,21406.67,16120.0,5286.67
2025-01-22,SH013,18.4,2.72,2.88,24.0,76.67,95679.99,29120.0,14126.67,14993.33
2025-01-22,SH014,21.2,1.27,1.53,24.0,88.33,110240.01,14560.01,6586.67,7973.34
2025-01-22,SH015,21.57,0.72,1.72,24.0,89.86,112146.65,12653.34,3726.67,8926.67
2025-01-23,SH001,21.05,1.88,1.07,24.0,87.71,124279.2,17416.8,11119.2,6297.6
2025-01-23,SH002,22.65,1.35,0.0,24.0,94.38,133725.6,7970.4,7970.4,0.0
2025-01-23,SH003,19.17,2.93,1.9,24.0,79.86,113160.0,28536.0,17318.4,11217.6
2025-01-23,SH004,22.47,0.53,1.0,24.0,93.61,132643.2,9052.8,3148.8,5904.0
2025-01-23,SH005,21.4,1.32,1.28,24.0,89.17,126345.6,15350.4,7773.6,7576.8
2025-01-23,SH006,21.95,1.62,0.43,24.0,91.46,129592.8,12103.2,9544.8,2558.4
2025-01-23,SH007,19.28,1.73,2.98,24.0,80.35,113848.8,27847.2,10233.6,17613.6
2025-01-23,SH008,17.97,0.78,5.25,24.0,74.86,106075.2,35620.8,4624.8,30996.0
2025-01-23,SH009,21.48,1.68,0.83,24.0,89.51,126837.6,14858.4,9938.4,4920.0
2025-01-23,SH010,20.85,2.17,0.98,24.0,86.88,123098.4,18597.6,12792.0,5805.6
2025-01-23,SH011,16.15,4.05,3.8,24.0,67.29,83979.99,40819.99,21059.99,19760.0
2025-01-23,SH012,18.57,1.58,3.85,24.0,77.36,96546.67,28253.34,8233.34,20020.0
2025-01-23,SH013,21.65,2.35,0.0,24.0,90.21,112580.0,12220.01,12220.01,0.0
2025-01-23,SH014,17.55,1.98,4.47,24.0,73.12,91259.99,33540.0,10313.33,23226.67
2025-01-23,SH015,17.0,2.8,4.2,24.0,70.83,88400.01,36400.0,14560.0,21840.0
2025-01-24,SH001,21.17,2.5,0.33,24.0,88.19,124968.0,16728.0,14760.0,1968.0
2025-01-24,SH002,19.15,3.33,1.52,24.0,79.79,113061.6,28634.4,19680.0,8954.4
2025-01-24,SH003,22.23,1.5,0.27,24.0,92.64,131265.6,10430.4,8856.0,1574.4
2025-01-24,SH004,20.25,2.4,1.35,24.0,84.37,119556.0,22140.0,14169.6,7970.4
2025-01-24,SH005,22.97,0.68,0.35,24.0,95.69,135595.2,6100.8,4034.4,2066.4
2025-01-24,SH006,20.28,2.47,1.25,24.0,84.51,119752.8,21943.2,14563.2,7380.0
2025-01-24,SH007,20.65,3.0,0.35,24.0,86.04,121917.6,19778.4,17712.0,2066.4
2025-01-24,SH008,22.83,1.17,0.0,24.0,95.14,134808.0,6888.0,6888.0,0.0
2025-01-24,SH009,19.85,2.93,1.22,24.0,82.71,117194.4,24501.6,17318.4,7183.2
2025-01-24,SH010,21.52,1.88,0.6,24.0,89.65,127034.4,14661.6,11119.2,3542.4
2025-01-24,SH011,20.38,3.45,0.17,24.0,84.93,105993.32,18806.68,17940.01,866.67
2025-01-24,SH012,14.88,6.23,2.88,24.0,62.01,77393.32,47406.68,32413.35,14993.33
2025-01-24,SH013,21.0,0.38,2.62,24.0,87.5,109200.01,15600.0,1993.33,13606.67
2025-01-24,SH014,21.88,1.07,1.05,24.0,91.18,113793.36,11006.66,5546.66,5460.0
2025-01-24,SH015,19.6,1.08,3.32,24.0,81.67,101920.0,22880.0,5633.33,17246.67
2025-01-25,SH001,20.8,3.2,0.0,24.0,86.67,122803.2,18892.8,18892.8,0.0
2025-01-25,SH002,22.33,1.67,0.0,24.0,93.06,131856.0,9840.0,9840.0,0.0
2025-01-25,SH003,21.37,2.63,0.0,24.0,89.03,126148.8,15547.2,15547.2,0.0
2025-01-25,SH004,22.17,1.35,0.48,24.0,92.36,130872.0,10824.0,7970.4,2853.6
2025-01-25,SH005,20.73,1.17,2.1,24.0,86.39,122409.6,19286.4,6888.0,12398.4
2025-01-25,SH006,22.77,0.8,0.43,24.0,94.86,134414.4,7281.6,4723.2,2558.4
2025-01-25,SH007,21.42,0.68,1.9,24.0,89.24,126444.0,15252.0,4034.4,11217.6
2025-01-25,SH008,16.45,1.23,6.32,24.0,68.54,97120.8,44575.2,7281.6,37293.6
2025-01-25,SH009,22.03,0.63,1.33,24.0,91.81,130084.8,11611.2,3739.2,7872.0
2025-01-25,SH010,18.08,2.02,3.9,24.0,75.35,106764.0,34932.0,11906.4,23025.6
2025-01-25,SH011,19.68,2.62,1.7,24.0,82.01,102353.33,22446.67,13606.67,8840.0
2025-01-25,SH012,21.92,1.3,0.78,24.0,91.32,113966.68,10833.33,6760.0,4073.33
2025-01-25,SH013,22.72,1.28,0.0,24.0,94.65,118126.67,6673.34,6673.34,0.0
2025-01-25,SH014,18.55,1.07,4.38,24.0,77.29,96459.99,28340.0,5546.67,22793.33
2025-01-25,SH015,19.78,1.32,2.9,24.0,82.43,102873.32,21926.67,6846.67,15080.0
2025-01-26,SH001,20.97,3.03,0.0,24.0,87.36,123787.2,17908.8,17908.8,0.0
2025-01-26,SH002,18.23,1.98,3.78,24.0,75.97,107649.6,34046.4,11709.6,22336.8
2025-01-26,SH003,21.83,1.8,0.37,24.0,90.97,128904.0,12792.0,10627.2,2164.8
2025-01-26,SH004,19.78,2.72,1.5,24.0,82.43,116800.8,24895.2,16039.2,8856.0
2025-01-26,SH005,19.37,4.63,0.0,24.0,80.69,114340.8,27355.2,27355.2,0.0
2025-01-26,SH006,19.02,4.27,0.72,24.0,79.24,112274.4,29421.6,25190.4,4231.2
2025-01-26,SH007,18.92,4.75,0.33,24.0,78.82,111684.0,30012.0,28044.0,1968.0
2025-01-26,SH008,22.23,1.03,0.73,24.0,92.64,131265.6,10430.4,6100.8,4329.6
2025-01-26,SH009,21.18,2.1,0.72,24.0,88.26,125066.4,16629.6,12398.4,4231.2
2025-01-26,SH010,22.18,1.13,0.68,24.0,92.43,130970.4,10725.6,6691.2,4034.4
2025-01-26,SH011,20.65,2.62,0.73,24.0,86.04,107379.99,17420.02,13606.68,3813.34
2025-01-26,SH012,21.0,2.18,0.82,24.0,87.5,109200.01,15600.0,11353.33,4246.67
2025-01-26,SH013,19.35,0.67,3.98,24.0,80.62,100620.0,24180.01,3466.67,20713.34
2025-01-26,SH014,18.73,4.3,0.97,24.0,78.06,97413.32,27386.67,22360.0,5026.67
2025-01-26,SH015,21.7,1.57,0.73,24.0,90.42,112840.0,11960.0,8146.67,3813.33
2025-01-27,SH001,18.25,1.18,4.57,24.0,76.04,107748.0,33948.0,6986.4,26961.6
2025-01-27,SH002,16.47,0.62,6.92,24.0,68.61,97219.2,44476.8,3640.8,40836.0
2025-01-27,SH003,19.9,3.07,1.03,24.0,82.92,117489.6,24206.4,18105.6,6100.8
2025-01-27,SH004,20.57,3.43,0.0,24.0,85.69,121425.6,20270.4,20270.4,0.0
2025-01-27,SH005,22.65,1.35,0.0,24.0,94.38,133725.6,7970.4,7970.4,0.0
2025-01-27,SH006,17.02,2.55,4.43,24.0,70.9,100466.4,41229.6,15055.2,26174.4
2025-01-27,SH007,20.93,2.18,0.88,24.0,87.22,123590.4,18105.6,12890.4,5215.2
2025-01-27,SH008,18.43,2.55,3.02,24.0,76.81,108830.4,32865.6,15055.2,17810.4
2025-01-27,SH009,20.68,0.45,2.87,24.0,86.18,122114.4,19581.6,2656.8,16924.8
2025-01-27,SH010,21.47,2.53,0.0,24.0,89.44,126739.2,14956.8,14956.8,0.0
2025-01-27,SH011,23.83,0.0,0.17,24.0,99.31,123933.33,866.67,0.0,866.67
2025-01-27,SH012,22.23,0.8,0.97,24.0,92.64,115613.34,9186.66,4160.0,5026.66
2025-01-27,SH013,23.23,0.77,0.0,24.0,96.81,120813.32,3986.66,3986.66,0.0
2025-01-27,SH014,22.7,1.3,0.0,24.0,94.58,118040.01,6759.99,6759.99,0.0
2025-01-27,SH015,21.88,1.72,0.4,24.0,91.18,113793.33,11006.67,8926.67,2080.0
2025-01-28,SH001,22.67,1.03,0.3,24.0,94.44,133824.0,7872.0,6100.8,1771.2
2025-01-28,SH002,18.48,3.17,2.35,24.0,77.01,109125.6,32570.4,18696.0,13874.4
2025-01-28,SH003,23.05,0.95,0.0,24.0,96.04,136087.2,5608.8,5608.8,0.0
2025-01-28,SH004,17.87,1.15,4.98,24.0,74.44,105484.8,36211.2,6789.6,29421.6
2025-01-28,SH005,14.17,2.18,7.65,24.0,59.03,83640.0,58056.0,12890.4,45165.6
2025-01-28,SH006,22.0,2.0,0.0,24.0,91.67,129888.0,11808.0,11808.0,0.0
2025-01-28,SH007,21.4,2.6,0.0,24.0,89.17,126345.6,15350.4,15350.4,0.0
2025-01-28,SH008,19.65,1.5,2.85,24.0,81.88,116013.6,25682.4,8856.0,16826.4
2025-01-28,SH009,19.43,1.52,3.05,24.0,80.97,114734.4,26961.6,8954.4,18007.2
2025-01-28,SH010,22.1,1.47,0.43,24.0,92.08,130478.4,11217.6,8659.2,2558.4
2025-01-28,SH011,19.75,2.73,1.52,24.0,82.29,102699.97,22100.0,14213.33,7886.67
2025-01-28,SH012,20.83,3.0,0.17,24.0,86.81,108333.33,16466.67,15600.0,866.67
2025-01-28,SH013,21.53,0.93,1.53,24.0,89.72,111973.33,12826.66,4853.33,7973.33
2025-01-28,SH014,18.92,1.57,3.52,24.0,78.82,98366.66,26433.33,8146.66,18286.67
2025-01-28,SH015,19.8,2.35,1.85,24.0,82.5,102959.99,21839.99,12219.99,9620.0
2025-01-29,SH001,20.68,0.58,2.73,24.0,86.18,122114.4,19581.6,3444.0,16137.6
2025-01-29,SH002,22.57,0.45,0.98,24.0,94.03,133233.6,8462.4,2656.8,5805.6
2025-01-29,SH003,21.87,1.93,0.2,24.0,91.11,129100.8,12595.2,11414.4,1180.8
2025-01-29,SH004,17.67,1.58,4.75,24.0,73.61,104304.0,37392.0,9348.0,28044.0
2025-01-29,SH005,20.47,3.35,0.18,24.0,85.28,120835.2,20860.8,19778.4,1082.4
2025-01-29,SH006,19.12,0.85,4.03,24.0,79.65,112864.8,28831.2,5018.4,23812.8
2025-01-29,SH007,19.57,4.07,0.37,24.0,81.53,115521.6,26174.4,24009.6,2164.8
2025-01-29,SH008,13.52,1.27,9.22,24.0,56.32,79802.4,61893.6,7478.4,54415.2
2025-01-29,SH009,18.3,1.53,4.17,24.0,76.25,108043.2,33652.8,9052.8,24600.0
2025-01-29,SH010,20.92,1.33,1.75,24.0,87.15,123492.0,18204.0,7872.0,10332.0
2025-01-29,SH011,21.18,2.3,0.52,24.0,88.26,110153.36,14646.67,11960.0,2686.67
2025-01-29,SH012,22.78,1.22,0.0,24.0,94.93,118473.32,6326.67,6326.67,0.0
2025-01-29,SH013,16.95,1.22,5.83,24.0,70.62,88140.0,36660.0,6326.66,30333.34
2025-01-29,SH014,20.95,3.05,0.0,24.0,87.29,108940.0,15860.01,15860.01,0.0
2025-01-29,SH015,22.12,1.7,0.18,24.0,92.15,115006.65,9793.33,8840.0,953.33
2025-01-30,SH001,16.95,4.12,2.93,24.0,70.62,100072.8,41623.2,24304.8,17318.4
2025-01-30,SH002,18.73,3.98,1.28,24.0,78.06,110601.6,31094.4,23517.6,7576.8
2025-01-30,SH003,19.05,1.1,3.85,24.0,79.38,112471.2,29224.8,6494.4,22730.4
2025-01-30,SH004,17.18,3.03,3.78,24.0,71.6,101450.4,40245.6,17908.8,22336.8
2025-01-30,SH005,20.77,1.68,1.55,24.0,86.53,122606.4,19089.6,9938.4,9151.2
2025-01-30,SH006,19.75,3.53,0.72,24.0,82.29,116604.0,25092.0,20860.8,4231.2
2025-01-30,SH007,23.67,0.0,0.33,24.0,98.61,139728.0,1968.0,0.0,1968.0
2025-01-30,SH008,15.12,0.0,8.88,24.0,62.99,89248.8,52447.2,0.0,52447.2
2025-01-30,SH009,22.88,1.12,0.0,24.0,95.35,135103.2,6592.8,6592.8,0.0
2025-01-30,SH010,22.55,0.72,0.73,24.0,93.96,133135.2,8560.8,4231.2,4329.6
2025-01-30,SH011,19.12,3.2,1.68,24.0,79.65,99406.66,25393.34,16640.0,8753.34
2025-01-30,SH012,15.67,1.47,6.87,24.0,65.28,81466.66,43333.34,7626.67,35706.67
2025-01-30,SH013,20.75,2.92,0.33,24.0,86.46,107900.0,16899.99,15166.66,1733.33
2025-01-30,SH014,23.47,0.53,0.0,24.0,97.78,122026.67,2773.33,2773.33,0.0
2025-01-30,SH015,14.03,1.7,8.27,24.0,58.47,72973.32,51826.67,8840.0,42986.67
2025-01-31,SH001,17.58,4.87,1.55,24.0,73.26,103812.0,37884.0,28732.8,9151.2
2025-01-31,SH002,21.73,1.1,1.17,24.0,90.56,128313.6,13382.4,6494.4,6888.0
2025-01-31,SH003,21.67,2.0,0.33,24.0,90.28,127920.0,13776.0,11808.0,1968.0
2025-01-31,SH004,15.25,4.35,4.4,24.0,63.54,90036.0,51660.0,25682.4,25977.6
2025-01-31,SH005,18.52,1.73,3.75,24.0,77.15,109322.4,32373.6,10233.6,22140.0
2025-01-31,SH006,21.43,1.72,0.85,24.0,89.31,126542.4,15153.6,10135.2,5018.4
2025-01-31,SH007,19.62,3.4,0.98,24.0,81.74,115816.8,25879.2,20073.6,5805.6
2025-01-31,SH008,19.33,2.63,2.03,24.0,80.56,114144.0,27552.0,15547.2,12004.8
2025-01-31,SH009,14.82,1.08,8.1,24.0,61.74,87477.6,54218.4,6396.0,47822.4
2025-01-31,SH010,23.7,0.3,0.0,24.0,98.75,139924.8,1771.2,1771.2,0.0
2025-01-31,SH011,17.48,3.05,3.47,24.0,72.85,90913.33,33886.66,15859.99,18026.67
2025-01-31,SH012,19.83,0.92,3.25,24.0,82.64,103133.34,21666.66,4766.66,16900.0
2025-01-31,SH013,17.22,2.22,4.57,24.0,71.74,89526.66,35273.33,11526.66,23746.67
2025-01-31,SH014,23.0,0.83,0.17,24.0,95.83,119600.01,5200.0,4333.33,866.67
2025-01-31,SH015,18.08,1.72,4.2,24.0,75.35,94033.33,30766.66,8926.66,21840.0
2025-02-01,SH001,19.28,1.87,2.85,24.0,80.35,113848.8,27847.2,11020.8,16826.4
2025-02-01,SH002,20.38,1.87,1.75,24.0,84.93,120343.2,21352.8,11020.8,10332.0
2025-02-01,SH003,20.87,1.22,1.92,24.0,86.94,123196.8,18499.2,7183.2,11316.0
2025-02-01,SH004,18.73,1.92,3.35,24.0,78.06,110601.6,31094.4,11316.0,19778.4
2025-02-01,SH005,21.08,2.22,0.7,24.0,87.85,124476.0,17220.0,13087.2,4132.8
2025-02-01,SH006,21.42,0.08,2.5,24.0,89.24,126444.0,15252.0,492.0,14760.0
2025-02-01,SH007,21.33,2.03,0.63,24.0,88.89,125952.0,15744.0,12004.8,3739.2
2025-02-01,SH008,21.05,0.93,2.02,24.0,87.71,124279.2,17416.8,5510.4,11906.4
2025-02-01,SH009,21.58,2.42,0.0,24.0,89.93,127428.0,14268.0,14268.0,0.0
2025-02-01,SH010,20.88,1.88,1.23,24.0,87.01,123295.2,18400.8,11119.2,7281.6
2025-02-01,SH011,22.32,1.68,0.0,24.0,92.99,116046.67,8753.33,8753.33,0.0
2025-02-01,SH012,20.0,1.43,2.57,24.0,83.33,104000.0,20800.0,7453.33,13346.67
2025-02-01,SH013,21.95,1.37,0.68,24.0,91.46,114140.01,10660.0,7106.67,3553.33
2025-02-01,SH014,20.32,1.48,2.2,24.0,84.65,105646.66,19153.33,7713.33,11440.0
2025-02-01,SH015,21.65,2.18,0.17,24.0,90.21,112579.99,12220.0,11353.33,866.67
2025-02-02,SH001,19.87,3.68,0.45,24.0,82.78,117292.8,24403.2,21746.4,2656.8
2025-02-02,SH002,18.58,1.88,3.53,24.0,77.43,109716.0,31980.0,11119.2,20860.8
2025-02-02,SH003,19.72,3.2,1.08,24.0,82.15,116407.2,25288.8,18892.8,6396.0
2025-02-02,SH004,15.55,4.42,4.03,24.0,64.79,91807.2,49888.8,26076.0,23812.8
2025-02-02,SH005,24.0,0.0,0.0,24.0,100.0,141696.0,0.0,0.0,0.0
2025-02-02,SH006,21.38,2.62,0.0,24.0,89.1,126247.2,15448.8,15448.8,0.0
2025-02-02,SH007,19.7,2.63,1.67,24.0,82.08,116308.8,25387.2,15547.2,9840.0
2025-02-02,SH008,23.12,0.88,0.0,24.0,96.32,136480.8,5215.2,5215.2,0.0
2025-02-02,SH009,18.62,4.27,1.12,24.0,77.57,109912.8,31783.2,25190.4,6592.8
2025-02-02,SH010,21.88,1.77,0.35,24.0,91.18,129199.2,12496.8,10430.4,2066.4
2025-02-02,SH011,21.87,2.13,0.0,24.0,91.11,113706.66,11093.34,11093.34,0.0
2025-02-02,SH012,19.47,2.48,2.05,24.0,81.11,101226.67,23573.34,12913.34,10660.0
2025-02-02,SH013,21.9,2.1,0.0,24.0,91.25,113880.01,10920.0,10920.0,0.0
2025-02-02,SH014,22.13,0.0,1.87,24.0,92.22,115093.35,9706.66,0.0,9706.66
2025-02-02,SH015,21.9,1.93,0.17,24.0,91.25,113880.0,10920.0,10053.33,866.67
2025-02-03,SH001,17.77,2.2,4.03,24.0,74.03,104894.4,36801.6,12988.8,23812.8
2025-02-03,SH002,17.45,5.2,1.35,24.0,72.71,103024.8,38671.2,30700.8,7970.4
2025-02-03,SH003,19.22,1.88,2.9,24.0,80.07,113455.2,28240.8,11119.2,17121.6
2025-02-03,SH004,14.87,0.75,8.38,24.0,61.94,87772.8,53923.2,4428.0,49495.2
2025-02-03,SH005,16.77,2.9,4.33,24.0,69.86,98990.4,42705.6,17121.6,25584.0
2025-02-03,SH006,19.67,3.68,0.65,24.0,81.94,116112.0,25584.0,21746.4,3837.6
2025-02-03,SH007,18.78,1.62,3.6,24.0,78.26,110896.8,30799.2,9544.8,21254.4
2025-02-03,SH008,22.0,0.77,1.23,24.0,91.67,129888.0,11808.0,4526.4,7281.6
2025-02-03,SH009,22.93,1.07,0.0,24.0,95.56,135398.4,6297.6,6297.6,0.0
2025-02-03,SH010,20.57,0.57,2.87,24.0,85.69,121425.6,20270.4,3345.6,16924.8
2025-02-03,SH011,21.82,2.18,0.0,24.0,90.9,113446.68,11353.33,11353.33,0.0
2025-02-03,SH012,21.53,1.35,1.12,24.0,89.72,111973.33,12826.66,7020.0,5806.66
2025-02-03,SH013,21.63,0.7,1.67,24.0,90.14,112493.33,12306.66,3640.0,8666.66
2025-02-03,SH014,19.95,4.05,0.0,24.0,83.12,103740.01,21060.01,21060.01,0.0
2025-02-03,SH015,21.42,1.0,1.58,24.0,89.24,111366.66,13433.33,5200.0,8233.33
2025-02-04,SH001,17.68,2.22,4.1,24.0,73.68,104402.4,37293.6,13087.2,24206.4
2025-02-04,SH002,20.7,1.25,2.05,24.0,86.25,122212.8,19483.2,7380.0,12103.2
2025-02-04,SH003,22.02,1.73,0.25,24.0,91.74,129986.4,11709.6,10233.6,1476.0
2025-02-04,SH004,20.23,1.45,2.32,24.0,84.31,119457.6,22238.4,8560.8,13677.6
2025-02-04,SH005,21.35,2.65,0.0,24.0,88.96,126050.4,15645.6,15645.6,0.0
2025-02-04,SH006,23.37,0.08,0.55,24.0,97.36,137956.8,3739.2,492.0,3247.2
2025-02-04,SH007,22.52,1.48,0.0,24.0,93.82,132938.4,8757.6,8757.6,0.0
2025-02-04,SH008,20.07,2.85,1.08,24.0,83.61,118473.6,23222.4,16826.4,6396.0
2025-02-04,SH009,23.12,0.88,0.0,24.0,96.32,136480.8,5215.2,5215.2,0.0
2025-02-04,SH010,21.93,2.07,0.0,24.0,91.39,129494.4,12201.6,12201.6,0.0
2025-02-04,SH011,22.18,1.47,0.35,24.0,92.43,115353.34,9446.66,7626.66,1820.0
2025-02-04,SH012,19.73,2.07,2.2,24.0,82.22,102613.33,22186.66,10746.66,11440.0
2025-02-04,SH013,19.2,2.8,2.0,24.0,80.0,99840.0,24960.0,14560.0,10400.0
2025-02-04,SH014,23.57,0.43,0.0,24.0,98.19,122546.69,2253.33,2253.33,0.0
2025-02-04,SH015,22.43,1.4,0.17,24.0,93.47,116653.33,8146.68,7280.01,866.67
2025-02-05,SH001,18.08,3.43,2.48,24.0,75.35,106764.0,34932.0,20270.4,14661.6
2025-02-05,SH002,20.52,1.73,1.75,24.0,85.49,121130.4,20565.6,10233.6,10332.0
2025-02-05,SH003,21.35,2.15,0.5,24.0,88.96,126050.4,15645.6,12693.6,2952.0
2025-02-05,SH004,21.7,1.77,0.53,24.0,90.42,128116.8,13579.2,10430.4,3148.8
2025-02-05,SH005,19.47,4.53,0.0,24.0,81.11,114931.2,26764.8,26764.8,0.0
2025-02-05,SH006,22.78,0.58,0.63,24.0,94.93,134512.8,7183.2,3444.0,3739.2
2025-02-05,SH007,22.67,1.33,0.0,24.0,94.44,133824.0,7872.0,7872.0,0.0
2025-02-05,SH008,21.87,2.13,0.0,24.0,91.11,129100.8,12595.2,12595.2,0.0
2025-02-05,SH009,21.78,1.02,1.2,24.0,90.76,128608.8,13087.2,6002.4,7084.8
2025-02-05,SH010,19.65,3.97,0.38,24.0,81.88,116013.6,25682.4,23419.2,2263.2
2025-02-05,SH011,21.85,0.92,1.23,24.0,91.04,113619.99,11180.0,4766.67,6413.33
2025-02-05,SH012,21.68,2.32,0.0,24.0,90.35,112753.33,12046.67,12046.67,0.0
2025-02-05,SH013,22.22,1.53,0.25,24.0,92.57,115526.66,9273.33,7973.33,1300.0
2025-02-05,SH014,18.57,1.45,3.98,24.0,77.36,96546.67,28253.34,7540.0,20713.34
2025-02-05,SH015,19.92,1.67,2.42,24.0,82.99,103566.66,21233.32,8666.66,12566.66
2025-02-06,SH001,19.13,3.22,1.65,24.0,79.72,112963.2,28732.8,18991.2,9741.6
2025-02-06,SH002,20.97,3.03,0.0,24.0,87.36,123787.2,17908.8,17908.8,0.0
2025-02-06,SH003,20.25,3.75,0.0,24.0,84.37,119556.0,22140.0,22140.0,0.0
2025-02-06,SH004,21.33,1.6,1.07,24.0,88.89,125952.0,15744.0,9446.4,6297.6
2025-02-06,SH005,21.9,1.05,1.05,24.0,91.25,129297.6,12398.4,6199.2,6199.2
2025-02-06,SH006,23.2,0.47,0.33,24.0,96.67,136972.8,4723.2,2755.2,1968.0
2025-02-06,SH007,15.22,3.22,5.57,24.0,63.4,89839.2,51856.8,18991.2,32865.6
